class,gyroX,gyroY,gyroZ,accX,accY,accZ
2,0.8320611,2.4274809,-8.3053435,-0.0722656,-0.1535645,-1.036377
2,4.389313,-0.8854962,-24.3053435,-0.0354004,-0.3269043,-0.9958496
2,2.6564885,-2.4427481,-27.6183206,0.0063477,-0.3430176,-0.8996582
2,-0.4122137,4.519084,0.8320611,0.1918945,-0.0766602,-0.9985352
2,-5.2519084,9.4427481,0.0687023,0.4504395,-0.0803223,-0.8461914
2,-5.0,8.778626,8.7938931,0.3400879,-0.0527344,-0.9941406
2,-1.7175573,3.4580153,0.4580153,0.3950195,-0.1054688,-1.0693359
2,8.6641221,10.4351145,5.9236641,0.3842773,0.0610352,-1.1459961
2,-1.0229008,-1.7557252,-17.0916031,-0.0249023,-0.3974609,-0.7998047
2,-11.6030534,0.8625954,-50.259542,-0.2526855,-0.7436523,-0.8864746
2,-2.6183206,1.9694656,-11.7938931,0.2111816,-0.0905762,-1.0656738
2,2.7557252,4.9160305,-1.2977099,0.2792969,-0.142334,-1.1699219
2,-1.9541985,3.4351145,-0.8854962,0.0517578,-0.001709,-0.9907227
2,1.3206107,1.1603053,-14.4198473,0.0043945,-0.1184082,-0.9882812
2,1.4122137,0.0381679,-24.1526718,-0.0148926,-0.2727051,-0.9716797
2,-0.8091603,4.1755725,0.7328244,0.1657715,-0.0744629,-0.9963379
2,-2.0229008,5.0152672,5.8549618,0.3515625,-0.1254883,-0.9785156
2,-5.4961832,0.0305344,4.1374046,0.3581543,-0.097168,-0.9050293
2,-1.5343511,9.5801527,6.1603053,0.3684082,-0.135498,-0.9924316
2,0.3206107,2.1068702,1.9083969,0.0957031,-0.0471191,-1.1027832
2,-0.0534351,7.9847328,2.9083969,0.3950195,-0.0754395,-0.8847656
2,3.8091603,6.9770992,-1.9847328,0.1984863,-0.1230469,-0.9091797
2,5.8320611,3.6793893,-30.7557252,-0.0200195,-0.4465332,-1.001709
2,3.7175573,-2.1679389,-40.8931298,-0.0976562,-0.5334473,-0.9604492
2,-1.5801527,0.0534351,-24.519084,0.0881348,-0.4057617,-1.0332031
2,1.8931298,5.5572519,-0.1450382,0.317627,0.0288086,-1.0366211
2,-0.6564885,5.5954198,5.2900763,0.0947266,-0.0529785,-1.0917969
2,-0.389313,4.3435115,0.7862595,0.2006836,-0.0932617,-1.0314941
2,0.519084,3.8778626,3.6717557,0.3515625,-0.1154785,-0.986084
2,-3.2442748,4.778626,3.5572519,0.3271484,-0.1027832,-0.9631348
2,1.6793893,4.2519084,0.4198473,0.3154297,-0.1274414,-1.217041
2,-5.3053435,7.3664122,2.5801527,0.345459,-0.0476074,-1.1186523
2,-4.4122137,11.9923664,5.8091603,0.2004395,0.0021973,-1.0195312
2,-2.4122137,7.1068702,0.5419847,0.0744629,-0.1474609,-0.8620605
2,3.0152672,-9.2824427,-24.6870229,-0.098877,-0.5290527,-0.8024902
2,9.2290076,-6.9312977,-45.9465649,-0.128418,-0.793457,-1.0212402
2,3.9465649,-1.610687,-38.7557252,-0.1220703,-0.6340332,-1.1577148
2,5.4961832,6.1832061,-6.3740458,0.2729492,0.0456543,-0.9770508
2,-2.5877863,3.9312977,3.5954198,0.1845703,-0.0322266,-0.9604492
2,-0.3053435,6.2061069,0.4274809,0.3381348,-0.0734863,-0.9482422
2,-2.3587786,0.8854962,3.5648855,0.2709961,-0.078125,-0.9250488
2,-5.1221374,5.0916031,4.221374,0.3886719,-0.1398926,-0.998291
2,-3.9465649,2.1374046,3.870229,0.21875,-0.0012207,-0.9645996
2,-6.9007634,5.0305344,0.2137405,0.2102051,-0.0942383,-1.0258789
2,-3.129771,3.7175573,0.1908397,0.3557129,-0.2219238,-1.0751953
2,0.7709924,5.6946565,-7.4732824,0.0563965,-0.3535156,-1.0661621
2,5.6412214,3.648855,-28.3816794,-0.1706543,-0.3349609,-0.8920898
2,7.5114504,-1.3358779,-42.9389313,-0.0874023,-0.5012207,-1.005127
2,7.0534351,2.8549618,-25.5954198,0.064209,-0.4265137,-0.8203125
2,-3.5267176,3.259542,3.259542,0.1877441,0.0664062,-0.9926758
2,4.4503817,1.2671756,1.6564885,0.1035156,-0.1308594,-0.880127
2,-0.0534351,6.8473282,3.4198473,0.3659668,-0.0856934,-0.9494629
2,-1.6183206,5.2061069,1.7099237,0.282959,-0.0671387,-0.9084473
2,-7.3664122,6.259542,2.3816794,0.2785645,-0.1687012,-1.0388184
2,0.5725191,-1.4656489,2.2061069,0.1103516,-0.0563965,-1.0126953
2,-1.4427481,8.4427481,3.7175573,0.2521973,-0.0234375,-0.9992676
2,-3.9465649,7.6946565,0.3053435,0.2248535,0.0275879,-0.9418945
2,-1.1450382,5.2824427,-21.4427481,0.020752,-0.4616699,-0.9138184
2,6.6870229,5.740458,-42.0916031,-0.0925293,-0.6140137,-1.1289062
2,6.3816794,-2.2290076,-41.6259542,-0.1079102,-0.5715332,-0.9470215
2,1.221374,-3.0916031,-16.6641221,-0.0263672,-0.119873,-0.9580078
2,-3.2824427,2.0687023,2.7251908,0.3415527,-0.072998,-0.9519043
2,-3.7633588,0.5877863,3.7328244,0.1162109,-0.0842285,-1.0432129
2,0.2900763,5.0458015,1.9694656,0.3564453,-0.107666,-1.0012207
2,-3.5954198,4.2519084,3.8167939,0.3742676,-0.064209,-0.9047852
2,3.2748092,3.7557252,2.0305344,0.2766113,-0.1025391,-1.0454102
2,-4.0458015,3.9694656,3.1908397,0.2797852,-0.0090332,-0.9890137
2,0.5114504,7.7633588,3.7328244,0.2802734,-0.1472168,-0.9916992
2,3.0763359,0.4045802,1.9236641,0.2897949,-0.2250977,-1.0666504
2,0.3740458,7.0839695,0.8931298,0.2124023,-0.0849609,-1.0302734
2,4.3969466,2.3740458,-12.5114504,0.0703125,-0.5070801,-1.050293
2,3.9312977,-0.2061069,-42.5572519,-0.1379395,-0.7822266,-0.9389648
2,-1.9312977,1.5954198,-42.4580153,-0.0908203,-0.4208984,-1.0559082
2,-5.870229,3.0076336,-17.1679389,0.1333008,-0.2546387,-0.8735352
2,-5.4656489,-1.1755725,2.1755725,0.2155762,-0.0771484,-1.3061523
2,-0.7251908,4.5343511,1.1221374,0.3291016,-0.1191406,-0.9748535
2,-0.5801527,3.0152672,1.7557252,0.3818359,-0.1037598,-0.9833984
2,-0.2290076,3.3053435,1.9618321,0.3146973,-0.0766602,-0.9780273
2,-3.7099237,9.4351145,4.221374,0.3117676,-0.0375977,-0.8911133
2,-0.2366412,0.1908397,1.9236641,0.2258301,-0.0812988,-0.8974609
2,-0.1755725,5.0152672,-0.7480916,0.1359863,-0.0456543,-0.9697266
2,5.7633588,7.8473282,1.8625954,0.2792969,-0.0771484,-1.1787109
2,-1.2137405,10.778626,-2.4580153,0.4123535,-0.2216797,-0.9606934
2,5.9541985,-3.8778626,-28.0610687,-0.1604004,-0.5949707,-0.7438965
2,4.0152672,-5.5419847,-39.3206107,-0.0974121,-0.5788574,-0.8771973
2,3.4198473,-2.7862595,-38.6870229,-0.1105957,-0.5942383,-1.0407715
2,-1.6564885,-5.6717557,-14.4198473,0.1359863,-0.1901855,-0.8740234
2,-0.870229,5.1450382,1.6946565,0.378418,-0.1030273,-1.0109863
2,0.6717557,2.7557252,4.6641221,0.3537598,-0.083252,-0.9711914
2,-3.5343511,3.9236641,2.4656489,0.4226074,-0.0878906,-1.0698242
2,-3.7480916,3.7633588,2.9618321,0.3046875,-0.0947266,-1.0117188
2,-3.2442748,-5.1832061,1.6183206,0.1550293,0.0493164,-0.8547363
2,3.1679389,0.8625954,0.4580153,0.1760254,-0.0739746,-0.9174805
2,1.4274809,-0.4198473,-0.1374046,0.171875,-0.1057129,-0.8908691
2,2.1984733,7.351145,-1.259542,0.3388672,-0.2133789,-1.0949707
2,2.8549618,-3.7557252,-25.8396947,-0.0668945,-0.4858398,-0.9506836
2,1.4274809,-1.0534351,-41.2442748,-0.0498047,-0.5471191,-0.9870605
2,6.5496183,1.9770992,-38.6946565,0.012207,-0.609375,-1.019043
2,3.8473282,3.8396947,-17.8091603,0.2202148,-0.4001465,-0.9177246
2,-1.3969466,2.0687023,3.0687023,0.3457031,-0.1176758,-0.9558105
2,1.0152672,4.2824427,4.7175573,0.3884277,-0.1057129,-0.9177246
2,-1.1755725,4.5343511,2.351145,0.168457,-0.0222168,-1.0070801
2,1.4732824,6.1374046,3.7480916,0.295166,-0.1640625,-0.9487305
2,3.0763359,-4.1908397,-0.0229008,0.197998,-0.1662598,-0.7749023
2,-2.2137405,-0.7328244,0.6870229,0.1853027,-0.0803223,-1.0559082
2,-2.9847328,11.610687,1.610687,0.3686523,-0.0019531,-1.0046387
2,-7.8015267,4.610687,-0.6946565,0.1237793,0.0588379,-0.9208984
2,-1.1908397,3.2824427,-15.9160305,0.175293,-0.4609375,-0.9284668
2,5.9770992,-7.6946565,-37.5648855,-0.052002,-0.5053711,-0.8981934
2,3.8931298,0.648855,-41.389313,-0.0153809,-0.5581055,-1.2287598
2,-7.480916,7.6717557,-25.9923664,0.2880859,-0.1496582,-0.9306641
2,-1.351145,4.5725191,2.0839695,0.3781738,-0.1062012,-0.958252
2,-0.8320611,2.8320611,5.2900763,0.3937988,-0.0742188,-0.986084
2,-4.1145038,1.0839695,3.5267176,0.2775879,-0.1000977,-0.949707
2,-4.0458015,3.6870229,3.8473282,0.3469238,-0.1518555,-0.9914551
2,-0.0381679,-0.7251908,1.6412214,0.1796875,-0.1816406,-0.9099121
2,-0.6335878,1.0763359,0.2824427,0.2661133,-0.0527344,-0.9013672
2,6.9236641,8.8167939,2.5496183,0.2126465,-0.0217285,-1.3679199
2,-3.6564885,7.7022901,1.5877863,0.0356445,-0.1137695,-0.800293
2,4.3282443,3.1755725,-19.519084,0.1179199,-0.3730469,-0.7077637
2,6.259542,-3.7938931,-34.259542,0.0048828,-0.5646973,-0.8535156
2,-0.9389313,-2.8854962,-39.4503817,-0.1208496,-0.4616699,-1.1062012
2,-1.3740458,1.9007634,-24.0534351,-0.0900879,-0.2441406,-0.9248047
2,-0.5496183,3.2366412,2.6641221,0.3393555,-0.1264648,-0.9130859
2,-0.3969466,6.4274809,2.4580153,0.3901367,-0.1335449,-1.0231934
2,0.740458,3.9160305,2.8396947,0.4733887,-0.2009277,-1.1171875
2,-2.0076336,5.1221374,1.8854962,0.2751465,-0.1240234,-0.9575195
2,0.9389313,0.740458,1.2671756,0.1740723,-0.1542969,-0.9785156
2,0.8244275,7.2442748,1.6564885,0.2097168,-0.0270996,-0.9606934
2,0.0305344,3.3282443,0.6030534,0.1330566,-0.0952148,-0.8491211
2,-1.7633588,2.7480916,1.610687,0.2148438,-0.1262207,-1.2331543
2,-1.1603053,5.1068702,-19.7175573,-0.0400391,-0.2834473,-0.9743652
2,6.4427481,-3.8167939,-34.0916031,-0.1064453,-0.3432617,-0.9038086
2,0.4580153,-0.9312977,-29.5343511,0.1774902,-0.3325195,-0.9916992
2,-0.8854962,6.7022901,-14.1526718,0.1599121,-0.2578125,-0.9921875
2,-0.9694656,5.8015267,0.6870229,0.3312988,-0.1120605,-1.0126953
2,0.8091603,5.7480916,2.5496183,0.3291016,-0.0847168,-0.9978027
2,-1.7480916,3.2290076,2.3587786,0.3742676,-0.0673828,-0.9765625
2,-2.7175573,1.8549618,1.8167939,0.2287598,-0.1359863,-1.0544434
2,-0.8625954,2.3969466,0.129771,0.2849121,-0.0998535,-0.9404297
2,4.7862595,4.8549618,1.9236641,0.4047852,-0.1938477,-1.0773926
2,-5.519084,5.4961832,0.8854962,0.2185059,-0.0617676,-0.8547363
2,-3.4732824,-1.6412214,-1.0763359,0.0966797,-0.098877,-0.9194336
2,-5.8396947,-7.6870229,-14.1984733,-0.1303711,-0.4421387,-0.9931641
2,2.3587786,-5.1526718,-24.8854962,-0.130127,-0.3098145,-0.9587402
2,-2.0687023,5.8091603,-26.0229008,-0.036377,-0.2255859,-0.940918
2,3.0992366,-2.1832061,-24.7938931,0.0820312,-0.3825684,-0.9770508
2,-1.259542,4.4885496,0.9465649,0.2463379,-0.0791016,-1.0007324
2,-1.1679389,4.4198473,0.9541985,0.3679199,-0.1228027,-0.9350586
2,-2.8015267,5.0458015,1.7480916,0.4304199,-0.1508789,-0.9453125
2,1.7938931,4.5725191,0.0152672,0.2939453,-0.1118164,-0.9038086
2,-0.5877863,4.480916,1.5648855,0.3742676,-0.1787109,-0.9150391
2,-4.8854962,7.4198473,0.9770992,0.2741699,-0.0480957,-1.0136719
2,2.8167939,2.6641221,1.6335878,0.3630371,-0.1977539,-0.9821777
2,-1.0534351,4.7328244,1.0534351,0.1433105,-0.0100098,-0.9379883
2,-2.9770992,3.648855,1.1908397,0.2001953,-0.0839844,-0.8823242
2,5.8931298,1.610687,-10.4045802,0.1125488,-0.2167969,-0.8891602
2,5.8778626,0.0458015,-28.0152672,0.1152344,-0.5932617,-1.0119629
2,2.1603053,-2.2671756,-33.0458015,0.081543,-0.5090332,-0.9814453
2,0.3206107,5.6870229,0.519084,0.3208008,-0.1164551,-0.9394531
2,-0.6946565,4.5496183,0.1832061,0.3415527,-0.1315918,-1.0185547
2,-2.3358779,4.4961832,-0.4045802,0.2734375,-0.0817871,-0.9614258
2,-4.4274809,4.9618321,0.5648855,0.3183594,-0.1003418,-0.9157715
2,-6.8167939,4.9236641,0.3282443,0.1525879,-0.1052246,-1.0566406
2,-4.3053435,0.6641221,1.0381679,0.1708984,-0.0178223,-1.0356445
2,-1.4198473,3.9770992,0.3816794,0.2302246,-0.1303711,-0.8728027
2,-9.3358779,6.8396947,-0.2290076,0.184082,-0.0710449,-1.0810547
2,-0.7938931,7.1068702,-22.8473282,-0.0559082,-0.2587891,-0.9462891
2,2.351145,0.4198473,-28.0381679,0.0751953,-0.4245605,-0.885498
2,1.7099237,11.5801527,-30.0076336,0.1767578,-0.5183105,-1.2041016
2,3.4427481,3.4656489,-22.6335878,0.25,-0.2290039,-0.9941406
2,-4.2671756,8.1984733,2.0916031,0.4296875,-0.1022949,-1.0109863
2,-4.5954198,3.7251908,2.3435115,0.2885742,-0.0698242,-0.9650879
2,-1.3816794,4.2671756,0.8778626,0.3120117,-0.1347656,-1.0246582
2,-1.9694656,3.0458015,0.7938931,0.2844238,-0.1025391,-1.0400391
2,-2.8396947,4.9083969,1.2671756,0.3583984,-0.1362305,-1.0644531
2,3.778626,2.519084,1.6793893,0.1796875,-0.1054688,-0.9316406
2,5.0229008,-4.1374046,-8.7175573,0.0693359,-0.253418,-0.9389648
2,7.0381679,2.6412214,-26.1450382,-0.0197754,-0.4990234,-1.0217285
2,9.648855,-5.0687023,-31.6412214,-0.2207031,-0.5556641,-1.0217285
2,4.9770992,5.3129771,-32.6183206,0.3669434,-0.5791016,-1.1672363
2,-6.0152672,3.4580153,-22.5038168,0.1196289,-0.2460938,-0.8994141
2,-5.8320611,9.6793893,-7.8778626,0.0471191,-0.123291,-0.9660645
2,-0.7251908,4.1908397,0.9236641,0.1796875,-0.0727539,-0.9941406
2,-1.0610687,4.1450382,0.778626,0.1801758,-0.0803223,-0.9758301
2,-0.8015267,4.0839695,0.8091603,0.1865234,-0.0739746,-0.9858398
2,-0.4122137,4.0916031,0.4351145,0.1789551,-0.0905762,-0.9934082
2,-0.5877863,4.0992366,0.6946565,0.184082,-0.0734863,-1.0014648
2,-0.7251908,3.9465649,1.0381679,0.1828613,-0.0717773,-0.9909668
2,-0.8244275,4.1526718,0.7938931,0.1838379,-0.0800781,-1.0041504
2,-0.3969466,4.0,0.7633588,0.1999512,-0.0661621,-0.979248
2,-0.740458,4.4122137,0.7862595,0.175293,-0.0786133,-0.9970703
2,-0.9465649,4.2977099,0.9847328,0.1938477,-0.0688477,-0.9760742
2,-0.7480916,3.9312977,0.5801527,0.1762695,-0.0756836,-0.9885254
2,-0.8778626,4.3435115,1.0458015,0.192627,-0.0559082,-0.9914551
3,-0.4961832,2.5114504,0.7022901,0.2268066,-0.1323242,-1.010498
3,-1.519084,2.8320611,-1.2442748,0.3312988,-0.145752,-0.998291
3,0.6793893,3.2061069,-0.2290076,0.4313965,-0.2097168,-1.0041504
3,0.0534351,9.2442748,2.8931298,0.3701172,-0.0620117,-0.901123
3,-0.6641221,8.0305344,0.9618321,0.3649902,-0.1323242,-1.0012207
3,3.6641221,1.1374046,-0.8167939,0.190918,-0.0808105,-0.8911133
3,-1.8320611,0.0152672,0.4503817,0.0014648,-0.1738281,-1.0402832
3,-4.389313,1.3053435,-1.129771,0.2680664,-0.1115723,-0.9968262
3,-0.259542,2.3129771,0.0534351,0.3459473,-0.1135254,-0.9724121
3,-2.6335878,3.0916031,4.9389313,0.0998535,0.098877,-0.8979492
3,-4.1679389,9.4122137,24.2748092,0.1162109,0.2441406,-1.1254883
3,-5.0458015,-3.2977099,37.9236641,0.1760254,0.4956055,-1.0236816
3,-9.4732824,4.8244275,40.4580153,0.1547852,0.6520996,-0.760498
3,-0.7709924,8.9541985,13.4274809,0.3728027,0.0002441,-0.9433594
3,-0.3587786,4.1679389,1.1374046,0.1938477,-0.0864258,-0.9858398
3,4.2519084,0.0839695,0.740458,0.3244629,-0.1928711,-0.8786621
3,-0.6564885,3.4274809,-0.8778626,0.3269043,-0.1691895,-0.9477539
3,-2.0534351,2.4580153,1.2519084,0.3974609,-0.1035156,-0.980957
3,0.3053435,-1.129771,0.5648855,0.3706055,-0.1787109,-0.954834
3,0.3282443,0.0229008,-0.6870229,0.1848145,-0.1381836,-1.0251465
3,0.3053435,3.7709924,1.0076336,0.2282715,-0.269043,-1.095459
3,-1.3740458,7.4122137,-3.351145,0.392334,-0.1984863,-0.9794922
3,-3.4122137,6.610687,0.6793893,0.3286133,-0.0964355,-0.8352051
3,-7.0458015,1.129771,6.7099237,0.2468262,0.0905762,-0.8374023
3,-5.3129771,11.5877863,32.1145038,0.2783203,0.3720703,-1.125
3,-10.0076336,9.4122137,41.0152672,0.1811523,0.4980469,-1.0078125
3,-2.0839695,4.2824427,33.6183206,0.2531738,0.1809082,-1.1486816
3,0.2290076,4.9541985,15.0687023,0.3718262,0.0634766,-1.0292969
3,-0.2748092,5.7633588,0.4885496,0.2036133,-0.1218262,-1.0026855
3,-3.9083969,3.8396947,1.1603053,0.392334,-0.161377,-0.9240723
3,1.9160305,2.8320611,1.0305344,0.4055176,-0.1958008,-0.9394531
3,-1.0229008,4.480916,0.5725191,0.3710938,-0.1281738,-1.0087891
3,-0.2137405,-3.3206107,0.4961832,0.1638184,-0.0585938,-0.8657227
3,1.9083969,1.9541985,1.2748092,0.1650391,-0.2148438,-0.9523926
3,1.8778626,1.1908397,-5.2137405,0.2348633,-0.2155762,-0.9443359
3,-7.7175573,5.0839695,1.6183206,0.2355957,-0.0878906,-1.0234375
3,-9.8473282,1.9312977,24.2748092,0.2473145,0.5007324,-1.0217285
3,-0.3129771,8.6641221,38.9541985,0.1877441,0.4865723,-0.9631348
3,-2.740458,-10.351145,36.4732824,0.111084,0.4899902,-0.7939453
3,3.1526718,0.1526718,18.870229,0.3359375,0.269043,-0.9436035
3,-2.3969466,14.4122137,14.5572519,0.3884277,-0.0979004,-1.0925293
3,0.1908397,-0.7480916,23.3664122,0.1135254,0.3562012,-0.8330078
3,-0.9770992,4.4274809,0.778626,0.1906738,-0.0959473,-0.980957
3,-0.7251908,4.3664122,0.8244275,0.1931152,-0.0878906,-0.9919434
3,-0.5725191,4.5038168,1.6717557,0.340332,-0.1394043,-0.9487305
3,1.8320611,0.7175573,1.2442748,0.3374023,-0.1286621,-0.9472656
3,-3.4198473,5.7328244,2.0229008,0.3452148,-0.1784668,-0.9555664
3,1.0305344,2.9847328,1.4961832,0.3703613,-0.1425781,-0.9023438
3,-2.8167939,-5.6717557,0.6183206,0.0639648,-0.0751953,-1.0080566
3,-2.8167939,2.6030534,-1.1221374,0.060791,-0.0861816,-0.9328613
3,-2.7938931,4.519084,-0.1221374,0.3203125,-0.1450195,-1.0117188
3,-1.1374046,5.1832061,-1.0229008,0.2841797,-0.1784668,-0.9555664
3,-4.259542,6.351145,18.6793893,0.2148438,0.3164062,-1.0402832
3,-6.3358779,4.4045802,36.480916,0.1542969,0.4953613,-1.0053711
3,-7.0229008,13.1526718,40.3358779,0.3522949,0.2744141,-1.0024414
3,-4.9160305,7.3206107,18.4427481,0.2983398,0.1569824,-0.8183594
3,-1.1221374,3.6259542,0.2977099,0.1999512,-0.1062012,-0.9902344
3,-0.8244275,4.2519084,0.9083969,0.1960449,-0.1020508,-0.9921875
3,-0.6641221,5.6412214,1.1603053,0.3164062,-0.1196289,-0.980957
3,-1.778626,4.9694656,0.9160305,0.3557129,-0.1320801,-1.0026855
3,1.480916,3.1450382,-0.8778626,0.3286133,-0.1933594,-0.8937988
3,3.4427481,2.519084,1.1526718,0.4370117,-0.1281738,-0.9233398
3,-5.7862595,4.2900763,1.4274809,0.2736816,-0.0544434,-1.0566406
3,1.8473282,6.8549618,0.9083969,0.2080078,-0.111084,-0.9492188
3,0.1679389,4.0076336,-1.5572519,0.3144531,-0.1503906,-0.9309082
3,0.7328244,2.5038168,-0.6641221,0.2905273,-0.0961914,-0.9101562
3,-4.9618321,6.7175573,13.1603053,0.2749023,0.2375488,-1.0058594
3,-2.2366412,7.1068702,39.4198473,0.2338867,0.5932617,-0.9257812
3,-1.9847328,-1.4351145,35.519084,0.2443848,0.4538574,-0.8898926
3,3.0,6.1374046,15.3282443,0.4448242,-0.1025391,-1.3286133
3,1.6717557,4.2748092,0.8473282,0.2370605,-0.1105957,-1.0114746
3,-0.9007634,3.4885496,0.6870229,0.192627,-0.095459,-0.9675293
3,0.221374,5.1984733,-0.1450382,0.392334,-0.1818848,-0.907959
3,-2.3435115,3.0763359,-1.4122137,0.3820801,-0.1557617,-1.0505371
3,0.7480916,5.8244275,2.0381679,0.3413086,-0.0771484,-0.9580078
3,-9.1068702,10.2977099,2.610687,0.3581543,-0.1020508,-1.0085449
3,-12.6412214,7.3740458,3.6030534,0.1655273,-0.0473633,-0.9975586
3,-1.1374046,3.2519084,0.4274809,0.3603516,-0.2192383,-1.1159668
3,-1.6641221,7.0687023,0.2977099,0.2055664,-0.1491699,-1.0317383
3,-7.4732824,8.5343511,9.7328244,0.1931152,0.0847168,-0.9128418
3,-11.1603053,4.0381679,32.3969466,0.2744141,0.5148926,-1.0727539
3,1.1450382,4.5419847,38.1145038,0.2753906,0.4770508,-0.9545898
3,-4.1984733,5.8320611,26.7175573,0.2055664,0.1657715,-1.0092773
3,-4.6030534,4.6183206,12.1374046,0.1760254,-0.0048828,-1.0915527
3,-0.8396947,4.1526718,1.0610687,0.1816406,-0.1147461,-0.9814453
3,-0.778626,3.7862595,0.7099237,0.1582031,-0.0786133,-0.9206543
3,0.4427481,3.1221374,-0.3816794,0.3317871,-0.1616211,-1.0334473
3,-0.0992366,2.221374,-1.2442748,0.2875977,-0.1652832,-0.8203125
3,-4.9618321,5.1221374,-1.870229,0.3693848,-0.0949707,-0.7807617
3,2.0992366,4.9312977,1.8244275,0.3869629,-0.1594238,-0.9367676
3,-3.0,9.1603053,0.778626,0.2307129,-0.0759277,-1.0910645
3,1.519084,7.389313,-1.3282443,0.371582,-0.2910156,-1.060791
3,-5.5114504,2.9694656,1.740458,0.307373,-0.0627441,-0.8886719
3,-9.0992366,4.2748092,9.7328244,0.2438965,0.0976562,-1.1140137
3,-6.2061069,6.0229008,39.7862595,0.1342773,0.4611816,-1.1796875
3,-0.6030534,8.1908397,42.9236641,0.4401855,0.4460449,-1.2526855
3,-0.6641221,-3.8015267,12.7557252,0.2768555,-0.0983887,-0.6616211
3,-1.129771,2.9923664,3.648855,0.1604004,0.0085449,-0.7116699
3,-0.3129771,4.4732824,1.0458015,0.171875,-0.0974121,-1.0004883
3,1.7328244,5.0687023,-0.1374046,0.3937988,-0.1860352,-0.9265137
3,0.0229008,5.0687023,1.0076336,0.411377,-0.0983887,-0.9331055
3,-2.0687023,5.648855,2.3740458,0.4057617,-0.1430664,-0.8549805
3,-2.6030534,7.2519084,2.8625954,0.3261719,-0.0632324,-1.0598145
3,-4.2748092,-0.1221374,-1.8778626,0.0505371,-0.1184082,-1.0961914
3,-4.6412214,3.2671756,-2.5114504,0.2590332,-0.2011719,-0.9365234
3,-2.5114504,11.7022901,-1.9312977,0.4125977,-0.1953125,-1.1281738
3,-3.3664122,6.3816794,19.0610687,0.0830078,0.2973633,-1.0014648
3,-7.2748092,10.8015267,37.9389313,0.401123,0.3361816,-1.1618652
3,-5.7328244,2.9541985,38.129771,0.3210449,0.385498,-0.7836914
3,2.4961832,-1.3816794,13.351145,0.1325684,-0.2297363,-1.0073242
3,-7.4198473,-0.129771,1.3969466,-0.0041504,-0.0773926,-1.1491699
3,-0.0763359,7.610687,11.2977099,0.201416,0.0830078,-1.0444336
3,-0.7022901,4.3053435,1.0763359,0.1657715,-0.0810547,-0.9997559
3,-0.4961832,5.5114504,0.8473282,0.3134766,-0.1298828,-0.9858398
3,-1.1526718,2.9770992,-1.9541985,0.3232422,-0.1367188,-0.9628906
3,-0.2900763,2.8931298,0.3206107,0.3847656,-0.1459961,-1.0166016
3,-2.6946565,4.0992366,-0.9694656,0.3251953,-0.1774902,-1.0273438
3,-4.0534351,2.6946565,2.0992366,0.199707,0.0129395,-0.9196777
3,0.0992366,8.2977099,0.221374,0.2805176,-0.1933594,-1.0327148
3,-0.4656489,3.610687,0.9618321,0.295166,-0.2294922,-1.0114746
3,-2.1679389,5.3358779,21.480916,0.2536621,0.348877,-1.0944824
3,-5.7709924,-1.8167939,41.0076336,0.2438965,0.5266113,-0.876709
3,-2.2748092,7.0839695,32.4503817,0.3713379,0.2495117,-1.1364746
3,0.4732824,2.0916031,11.5725191,0.0869141,0.1394043,-1.0292969
3,-3.7099237,8.9160305,13.519084,0.2575684,0.213623,-0.9223633
3,-3.0534351,0.648855,23.1068702,-0.0146484,0.2768555,-0.8974609
3,-0.7480916,4.1221374,0.3435115,0.2775879,-0.1057129,-0.9313965
3,-1.2519084,3.2671756,-4.0229008,0.3242188,-0.1733398,-0.9951172
3,-0.8396947,5.3206107,-1.6564885,0.3776855,-0.1608887,-0.8103027
3,-3.648855,6.1221374,2.2671756,0.3525391,-0.130127,-1.0966797
3,1.6717557,1.6030534,1.0458015,0.2995605,-0.2060547,-1.0761719
3,0.8167939,-1.2519084,3.8396947,0.1052246,0.0131836,-0.8894043
3,-0.9007634,4.0534351,1.9007634,0.3583984,-0.1696777,-0.986084
3,-6.4122137,6.0763359,4.1832061,0.2348633,-0.0227051,-0.713623
3,-5.1526718,7.8015267,31.2671756,0.2368164,0.4909668,-1.159668
3,-5.9770992,-2.6793893,40.8396947,0.1889648,0.4245605,-0.824707
3,-5.6030534,5.6717557,19.5648855,0.1860352,0.0292969,-0.9155273
3,-9.8931298,6.5496183,8.778626,0.2988281,0.1352539,-1.1813965
3,-0.0610687,-3.7328244,13.6412214,0.0019531,0.0710449,-0.8210449
3,-0.4732824,-0.9160305,21.0,-0.0600586,0.2302246,-1.0324707
3,-0.9312977,4.0763359,0.7557252,0.1987305,-0.0866699,-0.9892578
3,-1.221374,3.7709924,0.9160305,0.1945801,-0.0974121,-0.9873047
3,-0.0839695,3.7862595,-0.1374046,0.3464355,-0.1640625,-0.9472656
3,0.6946565,2.8091603,0.5114504,0.3850098,-0.1750488,-0.907959
3,5.648855,1.4198473,1.8473282,0.3178711,-0.0632324,-0.8986816
3,0.8091603,-1.778626,0.9236641,0.1223145,-0.1264648,-0.9074707
3,1.0916031,6.3206107,1.2061069,0.4431152,-0.175293,-1.1323242
3,-0.7099237,4.0610687,1.7022901,0.2609863,-0.2226562,-0.980957
3,-0.6412214,0.5954198,1.3206107,0.2446289,-0.1557617,-1.1376953
3,-13.0381679,-0.0687023,24.8778626,0.0769043,0.4306641,-0.8972168
